NU_ANO_CENSO;NO_REGIAO;SG_UF;NO_MUNICIPIO;TP_DEPENDENCIA;acess_rampa;acess_elevador;acess_banheiro_pcd;politica_pcd;matriculas_basico;matriculas_fundamental;matriculas_medio;docentes_basico;docentes_fundamental;docentes_medio
2023;Centro-Oeste;GO;Uruau;1;1;1;1;1;324.0;0.0;273.0;54.0;0.0;51.0
2023;Centro-Oeste;DF;Braslia;4;1;1;1;1;224.0;0.0;0.0;11.0;0.0;0.0
2023;Centro-Oeste;DF;Braslia;1;1;1;1;1;2865.0;1443.0;1422.0;166.0;69.0;111.0
2023;Centro-Oeste;DF;Braslia;2;1;0;1;1;768.0;0.0;0.0;65.0;0.0;0.0
2023;Centro-Oeste;DF;Braslia;2;0;1;0;1;26.0;0.0;0.0;7.0;0.0;0.0
2023;Centro-Oeste;DF;Braslia;1;1;0;1;1;544.0;0.0;266.0;42.0;0.0;32.0
2023;Centro-Oeste;DF;Braslia;2;1;0;1;1;372.0;0.0;372.0;24.0;0.0;24.0
2023;Centro-Oeste;DF;Braslia;2;1;0;1;1;2119.0;0.0;0.0;107.0;0.0;0.0
2023;Centro-Oeste;DF;Braslia;2;1;0;1;1;437.0;0.0;437.0;34.0;0.0;34.0
2023;Centro-Oeste;DF;Braslia;1;1;1;1;1;337.0;0.0;173.0;49.0;0.0;29.0
2023;Centro-Oeste;DF;Braslia;1;1;1;1;1;352.0;0.0;281.0;49.0;0.0;34.0
2023;Centro-Oeste;DF;Braslia;1;1;1;1;1;400.0;0.0;147.0;56.0;0.0;32.0
2023;Centro-Oeste;DF;Braslia;1;1;1;1;1;577.0;0.0;264.0;48.0;0.0;34.0
2023;Centro-Oeste;DF;Braslia;4;1;0;1;1;43.0;0.0;43.0;33.0;0.0;33.0
2024;Norte;RO;Ariquemes;3;1;0;0;1;346.0;0.0;0.0;18.0;0.0;0.0
2024;Norte;RO;Ariquemes;1;1;1;1;1;567.0;0.0;567.0;53.0;0.0;53.0
2024;Norte;RO;Cacoal;1;1;1;1;1;567.0;0.0;567.0;64.0;0.0;64.0
2024;Norte;RO;Colorado do Oeste;1;1;0;1;1;575.0;0.0;575.0;65.0;0.0;65.0
2024;Norte;RO;Guajar-Mirim;1;1;1;1;1;423.0;0.0;357.0;36.0;0.0;34.0
2024;Norte;RO;Jaru;1;1;1;1;1;412.0;0.0;331.0;34.0;0.0;34.0
2024;Norte;RO;Ji-Paran;3;0;0;1;1;139.0;0.0;0.0;7.0;0.0;0.0
2024;Norte;RO;Ji-Paran;3;1;0;1;1;210.0;0.0;0.0;9.0;0.0;0.0
2024;Norte;RO;Ji-Paran;1;1;1;1;1;557.0;0.0;528.0;61.0;0.0;60.0
2024;Norte;RO;Machadinho D'Oeste;3;0;0;1;1;151.0;0.0;0.0;10.0;0.0;0.0
2024;Norte;RO;Ouro Preto do Oeste;4;0;1;1;1;211.0;147.0;35.0;19.0;14.0;9.0
2024;Norte;RO;Porto Velho;2;1;0;1;1;1601.0;1130.0;411.0;58.0;50.0;27.0
2024;Norte;RO;Porto Velho;2;1;0;1;1;1604.0;717.0;454.0;40.0;25.0;23.0
2024;Norte;RO;Porto Velho;1;1;1;1;1;461.0;0.0;70.0;27.0;0.0;20.0
2024;Norte;RO;Porto Velho;1;1;1;1;1;1131.0;0.0;892.0;111.0;0.0;101.0
2024;Norte;RO;Vilhena;1;1;1;1;1;599.0;0.0;599.0;46.0;0.0;46.0
2024;Norte;RO;So Miguel do Guapor;1;1;0;1;1;203.0;0.0;76.0;14.0;0.0;12.0
2024;Norte;RO;Buritis;4;1;0;1;1;56.0;0.0;0.0;6.0;0.0;0.0
2024;Norte;AC;Cruzeiro do Sul;1;1;0;1;1;545.0;0.0;545.0;44.0;0.0;44.0
2024;Norte;AC;Cruzeiro do Sul;2;1;0;1;1;685.0;333.0;352.0;25.0;14.0;13.0
2024;Norte;AC;Porto Walter;2;1;0;0;1;783.0;177.0;450.0;29.0;8.0;18.0
2024;Norte;AC;Rio Branco;3;1;0;1;1;295.0;0.0;0.0;10.0;0.0;0.0
2024;Norte;AC;Rio Branco;1;1;0;1;1;642.0;0.0;385.0;81.0;0.0;58.0
2024;Norte;AC;Rio Branco;1;1;0;1;1;763.0;0.0;27.0;35.0;0.0;17.0
2024;Norte;AC;Rio Branco;2;0;0;1;1;954.0;528.0;426.0;29.0;23.0;19.0
2024;Norte;AC;Sena Madureira;1;0;1;1;1;324.0;0.0;310.0;35.0;0.0;35.0
2024;Norte;AC;Tarauac;1;1;0;1;1;384.0;0.0;353.0;31.0;0.0;30.0
2024;Norte;AC;Xapuri;1;1;0;1;1;299.0;0.0;253.0;38.0;0.0;36.0
2024;Norte;AC;Porto Acre;2;1;0;1;1;50.0;16.0;11.0;5.0;5.0;4.0
2024;Norte;AM;Anam;3;0;0;0;1;49.0;46.0;0.0;5.0;5.0;0.0
2024;Norte;AM;Anam;3;1;0;0;1;63.0;56.0;0.0;6.0;6.0;0.0
2024;Norte;AM;Anam;3;0;0;1;1;91.0;78.0;0.0;6.0;6.0;0.0
2024;Norte;AM;Anam;3;0;0;0;1;21.0;15.0;0.0;1.0;1.0;0.0
2024;Norte;AM;Anam;3;0;0;0;1;38.0;33.0;0.0;5.0;4.0;0.0
2024;Norte;AM;Anam;3;1;0;0;1;69.0;63.0;0.0;5.0;5.0;0.0
2024;Norte;AM;Anam;3;0;0;0;1;17.0;12.0;0.0;1.0;1.0;0.0
2024;Norte;AM;Anam;3;0;0;0;1;34.0;23.0;0.0;2.0;2.0;0.0
2024;Norte;AM;Anam;3;1;0;1;1;54.0;46.0;0.0;6.0;6.0;0.0
2024;Norte;AM;Anam;3;0;0;0;1;77.0;69.0;0.0;5.0;5.0;0.0
2024;Norte;AM;Anam;3;1;0;0;1;41.0;32.0;0.0;5.0;5.0;0.0
2024;Norte;AM;Anam;3;1;0;0;1;20.0;15.0;0.0;1.0;1.0;0.0
2024;Norte;AM;Anam;3;0;0;0;1;46.0;26.0;0.0;2.0;2.0;0.0
2024;Norte;AM;Anam;3;0;0;0;1;54.0;37.0;0.0;3.0;3.0;0.0
2024;Norte;AM;Anam;3;0;0;0;1;61.0;30.0;0.0;6.0;3.0;0.0
2024;Norte;AM;Anam;3;1;0;0;1;64.0;34.0;0.0;6.0;3.0;0.0
2024;Norte;AM;Anam;3;0;0;1;1;94.0;67.0;0.0;5.0;5.0;0.0
2024;Norte;AM;Anam;3;1;0;1;1;90.0;78.0;0.0;6.0;6.0;0.0
2024;Norte;AM;Beruri;3;1;0;1;1;648.0;433.0;0.0;28.0;22.0;0.0
2024;Norte;AM;Boca do Acre;1;0;0;0;1;143.0;0.0;0.0;10.0;0.0;0.0
2024;Norte;AM;Coari;1;1;0;0;1;456.0;0.0;401.0;33.0;0.0;33.0
2024;Norte;AM;Eirunep;1;1;0;1;1;542.0;0.0;280.0;25.0;0.0;25.0
2024;Norte;AM;Humait;1;0;0;1;1;396.0;0.0;286.0;37.0;0.0;37.0
2024;Norte;AM;Iranduba;1;1;0;1;1;238.0;0.0;116.0;26.0;0.0;23.0
2024;Norte;AM;Iranduba;3;1;0;1;1;66.0;46.0;0.0;6.0;5.0;0.0
2024;Norte;AM;Itacoatiara;2;1;0;0;1;467.0;0.0;0.0;46.0;0.0;0.0
2024;Norte;AM;Itacoatiara;1;1;1;1;1;463.0;0.0;405.0;28.0;0.0;28.0
2024;Norte;AM;Juta;2;0;0;0;1;290.0;0.0;0.0;48.0;0.0;0.0
2024;Norte;AM;Lbrea;1;1;1;1;1;415.0;0.0;388.0;36.0;0.0;35.0
2024;Norte;AM;Manacapuru;1;1;0;1;1;277.0;0.0;170.0;29.0;0.0;29.0
2024;Norte;AM;Manaus;1;1;0;1;1;912.0;0.0;530.0;82.0;0.0;56.0
2024;Norte;AM;Manaus;1;1;1;1;1;1456.0;0.0;766.0;168.0;0.0;115.0
2024;Norte;AM;Manaus;1;1;0;1;1;598.0;0.0;439.0;68.0;0.0;53.0
2024;Norte;AM;Manaus;2;0;0;0;1;1051.0;0.0;0.0;129.0;0.0;0.0
2024;Norte;AM;Manaus;2;1;1;1;1;1204.0;0.0;0.0;104.0;0.0;0.0
2024;Norte;AM;Manaus;4;1;0;1;1;78.0;26.0;0.0;4.0;3.0;0.0
2024;Norte;AM;Manaus;2;1;1;1;1;1937.0;0.0;0.0;124.0;0.0;0.0
2024;Norte;AM;Manaus;4;1;0;1;1;184.0;17.0;0.0;9.0;1.0;0.0
2024;Norte;AM;Manaus;2;1;0;1;1;983.0;0.0;0.0;84.0;0.0;0.0
2024;Norte;AM;Manaus;2;1;1;1;1;417.0;0.0;0.0;20.0;0.0;0.0
2024;Norte;AM;Maus;1;1;1;1;1;453.0;0.0;338.0;30.0;0.0;29.0
2024;Norte;AM;Parintins;1;1;1;1;1;640.0;0.0;300.0;51.0;0.0;42.0
2024;Norte;AM;Presidente Figueiredo;1;1;0;1;1;550.0;0.0;397.0;41.0;0.0;40.0
2024;Norte;AM;So Gabriel da Cachoeira;1;1;0;1;1;752.0;0.0;364.0;57.0;0.0;47.0
2024;Norte;AM;Tabatinga;1;1;1;1;1;527.0;0.0;376.0;41.0;0.0;40.0
2024;Norte;AM;Tef;1;1;0;1;1;480.0;0.0;298.0;33.0;0.0;33.0
2024;Norte;RR;Amajari;1;1;0;1;1;122.0;0.0;67.0;13.0;0.0;13.0
2024;Norte;RR;Boa Vista;1;1;0;1;1;270.0;0.0;226.0;38.0;0.0;31.0
2024;Norte;RR;Boa Vista;1;1;1;1;1;220.0;0.0;176.0;47.0;0.0;33.0
2024;Norte;RR;Boa Vista;2;1;0;1;1;938.0;527.0;411.0;46.0;26.0;23.0
2024;Norte;RR;Boa Vista;1;1;0;1;1;419.0;0.0;329.0;37.0;0.0;34.0
2024;Norte;RR;Bonfim;1;1;0;1;1;517.0;0.0;0.0;22.0;0.0;0.0
2024;Norte;RR;Caracara;1;1;0;1;1;341.0;0.0;335.0;34.0;0.0;33.0
2024;Norte;RR;So Luiz;2;0;0;1;1;145.0;110.0;35.0;18.0;16.0;13.0
2024;Norte;PA;Abaetetuba;3;1;0;1;1;285.0;0.0;0.0;43.0;0.0;0.0
2024;Norte;PA;Abaetetuba;1;1;1;1;1;829.0;0.0;497.0;69.0;0.0;66.0
2024;Norte;PA;Altamira;4;1;0;1;1;122.0;0.0;0.0;9.0;0.0;0.0
2024;Norte;PA;Altamira;4;1;0;1;1;302.0;207.0;0.0;14.0;10.0;0.0
2024;Norte;PA;Altamira;1;1;0;1;1;336.0;0.0;249.0;27.0;0.0;23.0
2024;Norte;PA;Ananindeua;1;1;1;1;1;274.0;0.0;216.0;41.0;0.0;36.0
2024;Norte;PA;Ananindeua;3;0;0;1;1;871.0;810.0;0.0;36.0;32.0;0.0
2024;Norte;PA;Ananindeua;4;1;0;1;1;397.0;322.0;0.0;30.0;25.0;0.0
2024;Norte;PA;Barcarena;2;1;0;1;1;799.0;0.0;486.0;22.0;0.0;21.0
2024;Norte;PA;Belm;4;1;0;1;1;98.0;63.0;0.0;8.0;6.0;0.0
2024;Norte;PA;Belm;1;1;1;1;1;658.0;384.0;274.0;62.0;30.0;39.0
2024;Norte;PA;Belm;4;1;0;1;1;45.0;45.0;0.0;6.0;6.0;0.0
2024;Norte;PA;Belm;1;1;1;1;1;295.0;0.0;0.0;34.0;0.0;0.0
2024;Norte;PA;Belm;1;1;1;1;1;313.0;0.0;0.0;45.0;0.0;0.0
2024;Norte;PA;Belm;2;1;1;1;1;1313.0;0.0;1096.0;37.0;0.0;37.0
2024;Norte;PA;Belm;4;1;1;1;1;1148.0;550.0;548.0;58.0;31.0;32.0
2024;Norte;PA;Belm;1;1;1;1;1;2188.0;0.0;1216.0;288.0;0.0;260.0
2024;Norte;PA;Belm;4;1;1;1;1;228.0;0.0;0.0;11.0;0.0;0.0
2024;Norte;PA;Belm;3;1;0;1;1;690.0;437.0;0.0;31.0;17.0;0.0
2024;Norte;PA;Belm;4;0;0;0;1;50.0;41.0;0.0;11.0;8.0;0.0
2024;Norte;PA;Bragana;1;1;1;1;1;791.0;0.0;556.0;53.0;0.0;47.0
2024;Norte;PA;Bragana;4;1;0;1;1;174.0;0.0;0.0;10.0;0.0;0.0
2024;Norte;PA;Breves;1;1;1;1;1;420.0;0.0;384.0;43.0;0.0;38.0
2024;Norte;PA;Camet;1;1;0;1;1;346.0;0.0;306.0;32.0;0.0;32.0
2024;Norte;PA;Castanhal;1;1;0;1;1;650.0;0.0;424.0;109.0;0.0;90.0
2024;Norte;PA;Conceio do Araguaia;1;0;1;1;1;298.0;0.0;207.0;17.0;0.0;15.0
2024;Norte;PA;Curralinho;3;0;0;0;1;1243.0;1199.0;0.0;38.0;37.0;0.0
2024;Norte;PA;Curu;3;1;0;0;1;222.0;147.0;0.0;22.0;12.0;0.0
2024;Norte;PA;Igarap-Miri;3;1;0;0;1;159.0;136.0;0.0;9.0;8.0;0.0
2024;Norte;PA;Itaituba;3;1;0;1;1;327.0;263.0;0.0;24.0;18.0;0.0
2024;Norte;PA;Itaituba;1;1;0;1;1;325.0;0.0;325.0;41.0;0.0;41.0
2024;Norte;PA;Itaituba;3;0;0;0;1;34.0;19.0;0.0;3.0;3.0;0.0
2024;Norte;PA;Marab;1;1;0;1;1;337.0;0.0;281.0;44.0;0.0;40.0
2024;Norte;PA;Marab;1;1;1;1;1;470.0;0.0;424.0;59.0;0.0;58.0
2024;Norte;PA;Marituba;2;1;0;1;1;664.0;0.0;448.0;29.0;0.0;26.0
2024;Norte;PA;Marituba;3;1;0;0;1;;;;;;
2024;Norte;PA;Moju;3;0;0;0;1;282.0;262.0;0.0;15.0;13.0;0.0
2024;Norte;PA;Novo Progresso;3;1;0;0;1;460.0;0.0;0.0;19.0;0.0;0.0
2024;Norte;PA;Novo Progresso;3;1;0;0;1;288.0;0.0;0.0;10.0;0.0;0.0
2024;Norte;PA;Novo Progresso;3;0;0;0;1;183.0;0.0;0.0;7.0;0.0;0.0
2024;Norte;PA;bidos;1;1;1;1;1;379.0;0.0;353.0;38.0;0.0;36.0
2024;Norte;PA;Paragominas;4;1;0;1;1;122.0;0.0;0.0;15.0;0.0;0.0
2024;Norte;PA;Paragominas;1;1;0;1;1;779.0;0.0;733.0;52.0;0.0;52.0
2024;Norte;PA;Parauapebas;1;1;0;1;1;461.0;0.0;353.0;32.0;0.0;28.0
2024;Norte;PA;Portel;3;1;0;1;1;;;;;;
2024;Norte;PA;Salinpolis;3;1;0;0;1;242.0;144.0;0.0;12.0;7.0;0.0
2024;Norte;PA;Santa Izabel do Par;2;0;0;0;1;556.0;0.0;163.0;35.0;0.0;28.0
2024;Norte;PA;Santarm;1;1;1;1;1;664.0;0.0;457.0;66.0;0.0;58.0
2024;Norte;PA;Santarm;3;0;0;1;1;137.0;0.0;0.0;9.0;0.0;0.0
2024;Norte;PA;Santarm;3;1;0;1;1;275.0;0.0;0.0;14.0;0.0;0.0
2024;Norte;PA;So Flix do Xingu;4;1;0;1;1;89.0;58.0;31.0;23.0;18.0;15.0
2024;Norte;PA;Senador Jos Porfrio;4;1;0;1;1;56.0;0.0;13.0;5.0;0.0;4.0
2024;Norte;PA;Tucuru;4;1;0;1;1;389.0;0.0;0.0;10.0;0.0;0.0
2024;Norte;PA;Tucuru;3;0;0;1;1;240.0;0.0;0.0;18.0;0.0;0.0
2024;Norte;PA;Tucuru;1;1;1;1;1;592.0;0.0;502.0;73.0;0.0;71.0
2024;Norte;PA;Vigia;1;1;0;1;1;144.0;0.0;38.0;19.0;0.0;10.0
2024;Norte;AP;Pedra Branca do Amapari;1;1;0;1;1;56.0;0.0;0.0;4.0;0.0;0.0
2024;Norte;AP;Laranjal do Jari;1;1;0;1;1;551.0;0.0;390.0;42.0;0.0;41.0
2024;Norte;AP;Macap;4;1;0;1;1;304.0;0.0;0.0;9.0;0.0;0.0
2024;Norte;AP;Macap;2;1;0;1;1;813.0;0.0;0.0;30.0;0.0;0.0
2024;Norte;AP;Macap;2;1;0;0;1;542.0;436.0;0.0;37.0;27.0;0.0
2024;Norte;AP;Macap;1;1;1;1;1;683.0;0.0;580.0;85.0;0.0;77.0
2024;Norte;AP;Macap;2;1;0;0;1;412.0;0.0;0.0;15.0;0.0;0.0
2024;Norte;AP;Macap;3;1;0;1;1;848.0;480.0;0.0;38.0;17.0;0.0
2024;Norte;AP;Macap;2;1;0;1;1;;;;;;
2024;Norte;AP;Macap;2;0;0;1;1;1457.0;876.0;581.0;56.0;33.0;31.0
2024;Norte;AP;Macap;2;0;0;1;1;;;;;;
2024;Norte;AP;Macap;3;0;0;0;1;353.0;0.0;0.0;14.0;0.0;0.0
2024;Norte;AP;Macap;2;0;1;1;1;92.0;0.0;0.0;8.0;0.0;0.0
2024;Norte;AP;Macap;2;1;0;1;1;98.0;0.0;0.0;18.0;0.0;0.0
2024;Norte;AP;Macap;3;0;0;1;1;223.0;0.0;0.0;14.0;0.0;0.0
2024;Norte;AP;Oiapoque;2;0;0;0;1;21.0;13.0;0.0;7.0;5.0;0.0
2024;Norte;AP;Oiapoque;1;1;0;1;1;57.0;0.0;0.0;3.0;0.0;0.0
2024;Norte;AP;Porto Grande;1;1;0;1;1;248.0;0.0;217.0;39.0;0.0;38.0
2024;Norte;AP;Santana;4;1;0;1;1;169.0;0.0;0.0;6.0;0.0;0.0
2024;Norte;AP;Santana;1;1;0;1;1;457.0;0.0;382.0;46.0;0.0;44.0
2024;Norte;AP;Santana;2;0;0;1;1;;;;;;
2024;Norte;AP;Santana;2;1;0;1;1;339.0;0.0;0.0;17.0;0.0;0.0
2024;Norte;TO;Alvorada;4;1;0;1;1;87.0;11.0;0.0;11.0;2.0;0.0
2024;Norte;TO;Araguana;1;1;0;1;1;490.0;0.0;305.0;47.0;0.0;39.0
2024;Norte;TO;Araguatins;1;1;0;1;1;651.0;0.0;597.0;64.0;0.0;64.0
2024;Norte;TO;Colinas do Tocantins;1;1;0;1;1;181.0;0.0;181.0;32.0;0.0;32.0
2024;Norte;TO;Dianpolis;1;1;0;1;1;247.0;0.0;247.0;35.0;0.0;35.0
2024;Norte;TO;Formoso do Araguaia;1;1;0;1;1;164.0;0.0;164.0;18.0;0.0;18.0
2024;Norte;TO;Gurupi;1;1;0;1;1;253.0;0.0;253.0;44.0;0.0;44.0
2024;Norte;TO;Lagoa da Confuso;1;1;0;1;1;109.0;0.0;37.0;12.0;0.0;7.0
2024;Norte;TO;Paraso do Tocantins;1;1;0;1;1;258.0;0.0;258.0;46.0;0.0;46.0
2024;Norte;TO;Pedro Afonso;1;1;0;1;1;116.0;0.0;67.0;15.0;0.0;13.0
2024;Norte;TO;Porto Nacional;1;1;0;1;1;372.0;0.0;354.0;40.0;0.0;39.0
2024;Norte;TO;Palmas;1;1;0;1;1;1087.0;0.0;795.0;173.0;0.0;133.0
2024;Nordeste;MA;Aailndia;2;1;0;1;1;311.0;0.0;311.0;26.0;0.0;26.0
2024;Nordeste;MA;Aailndia;3;1;0;1;1;147.0;0.0;0.0;18.0;0.0;0.0
2024;Nordeste;MA;Aailndia;1;1;0;1;1;745.0;0.0;665.0;58.0;0.0;55.0
2024;Nordeste;MA;Alcntara;1;0;0;1;1;244.0;0.0;175.0;34.0;0.0;33.0
2024;Nordeste;MA;Alto Alegre do Pindar;2;1;0;1;1;324.0;0.0;324.0;22.0;0.0;22.0
2024;Nordeste;MA;Anapurus;3;0;0;1;1;252.0;252.0;0.0;28.0;28.0;0.0
2024;Nordeste;MA;Araioses;1;1;0;1;1;261.0;0.0;247.0;21.0;0.0;21.0
2024;Nordeste;MA;Axix;2;1;0;1;1;472.0;0.0;472.0;34.0;0.0;34.0
2024;Nordeste;MA;Bacabal;1;1;0;1;1;347.0;0.0;297.0;44.0;0.0;38.0
2024;Nordeste;MA;Bacabal;2;1;0;1;1;442.0;0.0;442.0;33.0;0.0;33.0
2024;Nordeste;MA;Balsas;3;1;0;1;1;422.0;422.0;0.0;22.0;22.0;0.0
2024;Nordeste;MA;Barra do Corda;1;1;0;1;1;595.0;0.0;478.0;46.0;0.0;46.0
2024;Nordeste;MA;Barreirinhas;1;1;1;1;1;676.0;0.0;607.0;45.0;0.0;45.0
2024;Nordeste;MA;Barreirinhas;4;0;0;0;1;40.0;0.0;40.0;9.0;0.0;9.0
2024;Nordeste;MA;Brejo;2;1;0;1;1;349.0;0.0;349.0;29.0;0.0;29.0
2024;Nordeste;MA;Buriticupu;1;1;1;1;1;548.0;0.0;441.0;44.0;0.0;43.0
2024;Nordeste;MA;Carolina;1;1;0;1;1;82.0;0.0;0.0;16.0;0.0;0.0
2024;Nordeste;MA;Caxias;3;1;0;1;1;463.0;463.0;0.0;26.0;26.0;0.0
2024;Nordeste;MA;Caxias;2;1;0;1;1;936.0;547.0;389.0;55.0;40.0;41.0
2024;Nordeste;MA;Caxias;1;1;0;1;1;553.0;0.0;472.0;57.0;0.0;54.0
2024;Nordeste;MA;Cod;1;1;0;1;1;522.0;0.0;425.0;64.0;0.0;63.0
2024;Nordeste;MA;Cod;4;1;0;1;1;80.0;44.0;0.0;10.0;7.0;0.0
2024;Nordeste;MA;Cod;4;1;0;1;1;348.0;238.0;0.0;21.0;15.0;0.0
2024;Nordeste;MA;Cod;2;1;0;1;1;448.0;0.0;448.0;29.0;0.0;29.0
2024;Nordeste;MA;Coelho Neto;1;1;0;1;1;510.0;0.0;426.0;39.0;0.0;38.0
2024;Nordeste;MA;Colinas;2;1;0;1;1;386.0;0.0;386.0;34.0;0.0;34.0
2024;Nordeste;MA;Coroat;3;1;0;1;1;1104.0;1104.0;0.0;58.0;58.0;0.0
2024;Nordeste;MA;Coroat;2;1;0;1;1;431.0;0.0;431.0;32.0;0.0;32.0
2024;Nordeste;MA;Cururupu;2;1;0;1;1;444.0;0.0;444.0;31.0;0.0;31.0
2024;Nordeste;MA;Graja;3;0;0;0;1;388.0;388.0;0.0;18.0;18.0;0.0
2024;Nordeste;MA;Graja;1;1;0;1;1;516.0;0.0;348.0;37.0;0.0;36.0
2024;Nordeste;MA;Igarap do Meio;3;1;0;1;1;;;;;;
2024;Nordeste;MA;Imperatriz;2;0;0;1;1;1060.0;563.0;497.0;53.0;33.0;37.0
2024;Nordeste;MA;Imperatriz;1;1;1;1;1;1130.0;0.0;691.0;76.0;0.0;60.0
2024;Nordeste;MA;Itapecuru Mirim;2;1;0;1;1;44.0;0.0;44.0;8.0;0.0;8.0
2024;Nordeste;MA;Itapecuru Mirim;1;1;0;1;1;283.0;0.0;233.0;19.0;0.0;19.0
2024;Nordeste;MA;Pao do Lumiar;3;1;0;1;1;586.0;586.0;0.0;23.0;23.0;0.0
2024;Nordeste;MA;Pao do Lumiar;2;0;0;1;1;145.0;0.0;145.0;14.0;0.0;14.0
2024;Nordeste;MA;Pedreiras;3;1;0;0;1;25.0;13.0;0.0;3.0;2.0;0.0
2024;Nordeste;MA;Pedreiras;2;1;0;1;1;5.0;0.0;0.0;2.0;0.0;0.0
2024;Nordeste;MA;Pedreiras;1;1;0;1;1;605.0;0.0;470.0;37.0;0.0;36.0
2024;Nordeste;MA;Peritor;2;1;0;1;1;112.0;0.0;112.0;10.0;0.0;10.0
2024;Nordeste;MA;Pindar-Mirim;2;1;0;1;1;447.0;0.0;447.0;32.0;0.0;32.0
2024;Nordeste;MA;Pinheiro;1;1;0;1;1;642.0;0.0;598.0;37.0;0.0;36.0
2024;Nordeste;MA;Porto Franco;1;1;0;1;1;245.0;0.0;172.0;21.0;0.0;17.0
2024;Nordeste;MA;Porto Franco;2;1;0;1;1;82.0;0.0;82.0;14.0;0.0;14.0
2024;Nordeste;MA;Presidente Dutra;3;1;0;1;1;405.0;405.0;0.0;25.0;25.0;0.0
2024;Nordeste;MA;Presidente Dutra;4;1;1;1;1;196.0;162.0;0.0;19.0;15.0;0.0
2024;Nordeste;MA;Presidente Dutra;1;1;0;1;1;204.0;0.0;181.0;18.0;0.0;18.0
2024;Nordeste;MA;Raposa;3;1;0;1;1;659.0;659.0;0.0;29.0;29.0;0.0
2024;Nordeste;MA;Rosrio;1;0;0;1;1;360.0;0.0;278.0;25.0;0.0;24.0
2024;Nordeste;MA;Santa Ins;2;1;0;1;1;434.0;0.0;434.0;33.0;0.0;33.0
2024;Nordeste;MA;Santa Ins;2;1;0;1;1;149.0;149.0;0.0;24.0;24.0;0.0
2024;Nordeste;MA;Santa Ins;1;1;1;1;1;772.0;0.0;646.0;51.0;0.0;48.0
2024;Nordeste;MA;Santa Ins;3;1;0;0;1;735.0;735.0;0.0;44.0;44.0;0.0
2024;Nordeste;MA;Santa Luzia do Paru;2;1;0;1;1;392.0;0.0;392.0;37.0;0.0;37.0
2024;Nordeste;MA;So Domingos do Maranho;2;1;0;1;1;160.0;0.0;160.0;16.0;0.0;16.0
2024;Nordeste;MA;So Joo dos Patos;1;1;0;1;1;432.0;0.0;375.0;42.0;0.0;40.0
2024;Nordeste;MA;So Jos de Ribamar;3;1;0;1;1;1108.0;1032.0;0.0;67.0;62.0;0.0
2024;Nordeste;MA;So Jos de Ribamar;2;1;0;1;1;467.0;0.0;467.0;22.0;0.0;22.0
2024;Nordeste;MA;So Jos de Ribamar;1;1;0;1;1;533.0;0.0;439.0;54.0;0.0;54.0
2024;Nordeste;MA;So Jos de Ribamar;3;1;0;1;1;413.0;355.0;0.0;19.0;17.0;0.0
2024;Nordeste;MA;So Lus;2;0;0;1;1;490.0;0.0;490.0;41.0;0.0;41.0
2024;Nordeste;MA;So Lus;2;0;0;1;1;555.0;0.0;555.0;41.0;0.0;41.0
2024;Nordeste;MA;So Lus;2;1;0;1;1;1063.0;565.0;498.0;59.0;31.0;34.0
2024;Nordeste;MA;So Lus;1;0;0;1;1;627.0;314.0;285.0;73.0;41.0;43.0
2024;Nordeste;MA;So Lus;4;1;0;1;1;375.0;307.0;68.0;25.0;21.0;11.0
2024;Nordeste;MA;So Lus;1;1;0;0;1;780.0;0.0;413.0;62.0;0.0;56.0
2024;Nordeste;MA;So Lus;2;1;0;1;1;1136.0;0.0;767.0;84.0;0.0;63.0
2024;Nordeste;MA;So Lus;2;1;0;1;1;1402.0;693.0;709.0;77.0;45.0;48.0
2024;Nordeste;MA;So Lus;2;0;0;0;1;238.0;0.0;0.0;48.0;0.0;0.0
2024;Nordeste;MA;So Lus;1;1;1;1;1;1646.0;0.0;1250.0;188.0;0.0;171.0
2024;Nordeste;MA;So Lus;4;1;0;0;1;94.0;62.0;0.0;11.0;8.0;0.0
2024;Nordeste;MA;So Lus;2;1;0;1;1;;;;;;
2024;Nordeste;MA;So Lus;4;1;0;1;1;606.0;0.0;0.0;16.0;0.0;0.0
2024;Nordeste;MA;So Lus;2;1;0;1;1;509.0;0.0;509.0;33.0;0.0;33.0
2024;Nordeste;MA;So Lus;2;0;0;1;1;48.0;0.0;0.0;16.0;0.0;0.0
2024;Nordeste;MA;So Lus;4;1;0;1;1;73.0;58.0;0.0;16.0;14.0;0.0
2024;Nordeste;MA;So Lus;2;0;0;1;1;90.0;0.0;0.0;17.0;0.0;0.0
2024;Nordeste;MA;So Lus;4;1;0;1;1;104.0;0.0;0.0;8.0;0.0;0.0
2024;Nordeste;MA;So Lus;1;1;1;1;1;592.0;0.0;564.0;68.0;0.0;68.0
2024;Nordeste;MA;So Mateus do Maranho;3;0;0;0;1;876.0;876.0;0.0;34.0;34.0;0.0
2024;Nordeste;MA;So Mateus do Maranho;2;1;0;1;1;325.0;0.0;325.0;26.0;0.0;26.0
2024;Nordeste;MA;So Raimundo das Mangabeiras;1;1;0;1;1;353.0;0.0;311.0;47.0;0.0;44.0
2024;Nordeste;MA;So Vicente Ferrer;3;1;0;0;1;199.0;199.0;0.0;13.0;13.0;0.0
